"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6"
"8348",3,"[2016-10-13 03:00:00,2016-10-13 03:20:00)",1,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.6,1022.7,39,3.7,21.4,64,0,8,8,5,6,6,9
"8352",3,"[2016-10-13 03:20:00,2016-10-13 03:40:00)",1,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.6,1022.7,39,3.7,21.4,64,0,8,8,5,6,6,9
"8356",3,"[2016-10-13 03:40:00,2016-10-13 04:00:00)",1,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.6,1022.7,39,3.7,21.4,64,0,8,8,5,6,6,9
"8360",3,"[2016-10-13 04:00:00,2016-10-13 04:20:00)",1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.6,1022.7,39,3.7,21.4,64,0,8,8,5,6,6,9
"8365",3,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.6,1022.7,39,3.7,21.4,64,0,8,8,5,6,6,9
"8369",3,"[2016-10-13 04:40:00,2016-10-13 05:00:00)",1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.6,1022.7,39,3.7,21.4,64,0,8,8,5,6,6,9
"8374",3,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.2,1020.2,48,2.3,21.6,63,0,11,8,7,2,5,4
"8379",3,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.2,1020.2,48,2.3,21.6,63,0,11,8,7,2,5,4
"8384",3,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",1,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.2,1020.2,48,2.3,21.6,63,0,11,8,7,2,5,4
"8389",3,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",1,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.2,1020.2,48,2.3,21.6,63,0,11,8,7,2,5,4
"8394",3,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.2,1020.2,48,2.3,21.6,63,0,11,8,7,2,5,4
"8399",3,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",1,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.2,1020.2,48,2.3,21.6,63,0,11,8,7,2,5,4
"8404",3,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",1,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.2,1020.2,48,2.3,21.6,63,0,10,9,19,29,31,55
"8409",3,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",1,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.2,1020.2,48,2.3,21.6,63,0,10,9,19,29,31,55
"8414",3,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",1,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.2,1020.2,48,2.3,21.6,63,0,10,9,19,29,31,55
"8419",3,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",1,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0,10,9,19,29,31,55
"8424",3,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",1,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0,10,9,19,29,31,55
"8429",3,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",1,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0,10,9,19,29,31,55
"8434",3,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",1,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0,75,71,87,119,115,131
"8439",3,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",1,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0,75,71,87,119,115,131
"8444",3,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",1,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0,75,71,87,119,115,131
"8449",3,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",1,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0,75,71,87,119,115,131
"8454",3,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",1,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0,75,71,87,119,115,131
"8459",3,"[2016-10-13 10:40:00,2016-10-13 11:00:00)",1,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0,75,71,87,119,115,131
"8464",3,"[2016-10-13 11:00:00,2016-10-13 11:20:00)",1,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.8,1021.9,24,2.2,20.3,69,0,112,118,94,81,97,93
"8469",3,"[2016-10-13 11:20:00,2016-10-13 11:40:00)",1,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.8,1021.9,24,2.2,20.3,69,0,112,118,94,81,97,93
"8474",3,"[2016-10-13 11:40:00,2016-10-13 12:00:00)",1,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.8,1021.9,24,2.2,20.3,69,0,112,118,94,81,97,93
"8479",3,"[2016-10-13 12:00:00,2016-10-13 12:20:00)",1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.8,1021.9,24,2.2,20.3,69,0,112,118,94,81,97,93
"8484",3,"[2016-10-13 12:20:00,2016-10-13 12:40:00)",1,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.8,1021.9,24,2.2,20.3,69,0,112,118,94,81,97,93
"8489",3,"[2016-10-13 12:40:00,2016-10-13 13:00:00)",1,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.8,1021.9,24,2.2,20.3,69,0,112,118,94,81,97,93
"8494",3,"[2016-10-13 13:00:00,2016-10-13 13:20:00)",1,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.8,1021.9,24,2.2,20.3,69,0,70,71,79,88,110,97
"8499",3,"[2016-10-13 13:20:00,2016-10-13 13:40:00)",1,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.8,1021.9,24,2.2,20.3,69,0,70,71,79,88,110,97
"8504",3,"[2016-10-13 13:40:00,2016-10-13 14:00:00)",1,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.8,1021.9,24,2.2,20.3,69,0,70,71,79,88,110,97
"8509",3,"[2016-10-13 14:00:00,2016-10-13 14:20:00)",1,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.6,1021.6,41,1.8,19.8,71,0,70,71,79,88,110,97
"8514",3,"[2016-10-13 14:20:00,2016-10-13 14:40:00)",1,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.6,1021.6,41,1.8,19.8,71,0,70,71,79,88,110,97
"8519",3,"[2016-10-13 14:40:00,2016-10-13 15:00:00)",1,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.6,1021.6,41,1.8,19.8,71,0,70,71,79,88,110,97
"8524",3,"[2016-10-13 15:00:00,2016-10-13 15:20:00)",1,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1016.6,1021.6,41,1.8,19.8,71,0,98,101,102,108,83,116
"8529",3,"[2016-10-13 15:20:00,2016-10-13 15:40:00)",1,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1016.6,1021.6,41,1.8,19.8,71,0,98,101,102,108,83,116
"8534",3,"[2016-10-13 15:40:00,2016-10-13 16:00:00)",1,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1016.6,1021.6,41,1.8,19.8,71,0,98,101,102,108,83,116
"8539",3,"[2016-10-13 16:00:00,2016-10-13 16:20:00)",1,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1016.6,1021.6,41,1.8,19.8,71,0,98,101,102,108,83,116
"8544",3,"[2016-10-13 16:20:00,2016-10-13 16:40:00)",1,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1016.6,1021.6,41,1.8,19.8,71,0,98,101,102,108,83,116
"8549",3,"[2016-10-13 16:40:00,2016-10-13 17:00:00)",1,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1016.6,1021.6,41,1.8,19.8,71,0,98,101,102,108,83,116
"8554",3,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0,119,105,105,120,122,99
"8559",3,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",1,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0,119,105,105,120,122,99
"8564",3,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",1,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0,119,105,105,120,122,99
"8569",3,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",1,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0,119,105,105,120,122,99
"8574",3,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",1,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0,119,105,105,120,122,99
"8579",3,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",1,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0,119,105,105,120,122,99
"8584",3,"[2016-10-13 19:00:00,2016-10-13 19:20:00)",1,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0,88,96,105,87,80,75
"8589",3,"[2016-10-13 19:20:00,2016-10-13 19:40:00)",1,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0,88,96,105,87,80,75
"8594",3,"[2016-10-13 19:40:00,2016-10-13 20:00:00)",1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0,88,96,105,87,80,75
"8599",3,"[2016-10-13 20:00:00,2016-10-13 20:20:00)",1,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1015.9,1021,352,2.5,18,89,0.3,88,96,105,87,80,75
"8604",3,"[2016-10-13 20:20:00,2016-10-13 20:40:00)",1,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1015.9,1021,352,2.5,18,89,0.3,88,96,105,87,80,75
"8609",3,"[2016-10-13 20:40:00,2016-10-13 21:00:00)",1,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1015.9,1021,352,2.5,18,89,0.3,88,96,105,87,80,75
"8614",3,"[2016-10-13 21:00:00,2016-10-13 21:20:00)",1,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1015.9,1021,352,2.5,18,89,0.3,49,57,68,50,42,50
"8619",3,"[2016-10-13 21:20:00,2016-10-13 21:40:00)",1,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1015.9,1021,352,2.5,18,89,0.3,49,57,68,50,42,50
"8624",3,"[2016-10-13 21:40:00,2016-10-13 22:00:00)",1,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1015.9,1021,352,2.5,18,89,0.3,49,57,68,50,42,50
"8629",3,"[2016-10-13 22:00:00,2016-10-13 22:20:00)",1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1015.9,1021,352,2.5,18,89,0.3,49,57,68,50,42,50
"8634",3,"[2016-10-13 22:20:00,2016-10-13 22:40:00)",1,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1015.9,1021,352,2.5,18,89,0.3,49,57,68,50,42,50
"8639",3,"[2016-10-13 22:40:00,2016-10-13 23:00:00)",1,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1015.9,1021,352,2.5,18,89,0.3,49,57,68,50,42,50
"8644",3,"[2016-10-13 23:00:00,2016-10-13 23:20:00)",1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1017,1022.1,74,2,19.8,78,0,38,35,45,36,33,25
"8649",3,"[2016-10-13 23:20:00,2016-10-13 23:40:00)",1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1017,1022.1,74,2,19.8,78,0,38,35,45,36,33,25
"8654",3,"[2016-10-13 23:40:00,2016-10-14 00:00:00)",1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1017,1022.1,74,2,19.8,78,0,38,35,45,36,33,25
"8659",3,"[2016-10-14 00:00:00,2016-10-14 00:20:00)",1,128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.4,1022.5,46,3,18.4,88,0,38,35,45,36,33,25
"8664",3,"[2016-10-14 00:20:00,2016-10-14 00:40:00)",1,112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.4,1022.5,46,3,18.4,88,0,38,35,45,36,33,25
"8669",3,"[2016-10-14 00:40:00,2016-10-14 01:00:00)",1,81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.4,1022.5,46,3,18.4,88,0,38,35,45,36,33,25
"8673",3,"[2016-10-14 01:00:00,2016-10-14 01:20:00)",1,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.4,1022.5,46,3,18.4,88,0,15,15,13,128,112,81
"8677",3,"[2016-10-14 01:20:00,2016-10-14 01:40:00)",1,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.4,1022.5,46,3,18.4,88,0,15,15,13,128,112,81
"8682",3,"[2016-10-14 01:40:00,2016-10-14 02:00:00)",1,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.4,1022.5,46,3,18.4,88,0,15,15,13,128,112,81
"8686",3,"[2016-10-14 02:00:00,2016-10-14 02:20:00)",1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.8,1022.9,2,1.6,18.8,82,0,15,15,13,128,112,81
"8690",3,"[2016-10-14 02:20:00,2016-10-14 02:40:00)",1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.8,1022.9,2,1.6,18.8,82,0,15,15,13,128,112,81
"8695",3,"[2016-10-14 02:40:00,2016-10-14 03:00:00)",1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.8,1022.9,2,1.6,18.8,82,0,15,15,13,128,112,81
"8700",3,"[2016-10-14 03:00:00,2016-10-14 03:20:00)",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.8,1022.9,2,1.6,18.8,82,0,14,12,14,6,5,9
"8705",3,"[2016-10-14 03:20:00,2016-10-14 03:40:00)",1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.8,1022.9,2,1.6,18.8,82,0,14,12,14,6,5,9
"8709",3,"[2016-10-14 03:40:00,2016-10-14 04:00:00)",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.8,1022.9,2,1.6,18.8,82,0,14,12,14,6,5,9
"8713",3,"[2016-10-14 04:00:00,2016-10-14 04:20:00)",1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.8,1022.9,2,1.6,18.8,82,0,14,12,14,6,5,9
"8718",3,"[2016-10-14 04:20:00,2016-10-14 04:40:00)",1,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.8,1022.9,2,1.6,18.8,82,0,14,12,14,6,5,9
"8723",3,"[2016-10-14 04:40:00,2016-10-14 05:00:00)",1,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.8,1022.9,2,1.6,18.8,82,0,14,12,14,6,5,9
"8728",3,"[2016-10-14 05:00:00,2016-10-14 05:20:00)",1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.8,1020.9,359,1.9,18.5,84,0,2,6,2,3,9,11
"8733",3,"[2016-10-14 05:20:00,2016-10-14 05:40:00)",1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.8,1020.9,359,1.9,18.5,84,0,2,6,2,3,9,11
"8738",3,"[2016-10-14 05:40:00,2016-10-14 06:00:00)",1,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.8,1020.9,359,1.9,18.5,84,0,2,6,2,3,9,11
"8743",3,"[2016-10-14 06:00:00,2016-10-14 06:20:00)",1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.8,1020.9,359,1.9,18.5,84,0,2,6,2,3,9,11
"8748",3,"[2016-10-14 06:20:00,2016-10-14 06:40:00)",1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.8,1020.9,359,1.9,18.5,84,0,2,6,2,3,9,11
"8753",3,"[2016-10-14 06:40:00,2016-10-14 07:00:00)",1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.8,1020.9,359,1.9,18.5,84,0,2,6,2,3,9,11
"8758",3,"[2016-10-14 07:00:00,2016-10-14 07:20:00)",1,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.8,1020.9,359,1.9,18.5,84,0,11,5,13,17,34,54
"8763",3,"[2016-10-14 07:20:00,2016-10-14 07:40:00)",1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.8,1020.9,359,1.9,18.5,84,0,11,5,13,17,34,54
"8768",3,"[2016-10-14 07:40:00,2016-10-14 08:00:00)",1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.8,1020.9,359,1.9,18.5,84,0,11,5,13,17,34,54
"8773",3,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0,11,5,13,17,34,54
"8778",3,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",1,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0,11,5,13,17,34,54
"8783",3,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",1,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.6,349,2,18.2,81,0,11,5,13,17,34,54
"8788",3,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0,73,71,77,99,134,127
"8793",3,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0,73,71,77,99,134,127
"8798",3,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",1,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.6,349,2,18.2,81,0,73,71,77,99,134,127
"8803",3,"[2016-10-14 10:00:00,2016-10-14 10:20:00)",1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0,73,71,77,99,134,127
"8808",3,"[2016-10-14 10:20:00,2016-10-14 10:40:00)",1,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0,73,71,77,99,134,127
