"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"8357",1,"[2016-10-13 04:00:00,2016-10-13 04:20:00)",0,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.6,1022.7,39,3.7,21.4,64,0
"8361",1,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",0,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.6,1022.7,39,3.7,21.4,64,0
"8366",1,"[2016-10-13 04:40:00,2016-10-13 05:00:00)",0,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.6,1022.7,39,3.7,21.4,64,0
"8370",1,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.2,1020.2,48,2.3,21.6,63,0
"8375",1,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.2,1020.2,48,2.3,21.6,63,0
"8380",1,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.2,1020.2,48,2.3,21.6,63,0
"8385",1,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.2,1020.2,48,2.3,21.6,63,0
"8390",1,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.2,1020.2,48,2.3,21.6,63,0
"8395",1,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.2,1020.2,48,2.3,21.6,63,0
"8400",1,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.2,1020.2,48,2.3,21.6,63,0
"8405",1,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.2,1020.2,48,2.3,21.6,63,0
"8410",1,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.2,1020.2,48,2.3,21.6,63,0
"8415",1,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",0,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0
"8420",1,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0
"8425",1,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0
"8430",1,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0
"8435",1,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0
"8440",1,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0
"8445",1,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0
"8450",1,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0
"8455",1,"[2016-10-13 10:40:00,2016-10-13 11:00:00)",0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0
"8460",1,"[2016-10-13 11:00:00,2016-10-13 11:20:00)",0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.8,1021.9,24,2.2,20.3,69,0
"8465",1,"[2016-10-13 11:20:00,2016-10-13 11:40:00)",0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.8,1021.9,24,2.2,20.3,69,0
"8470",1,"[2016-10-13 11:40:00,2016-10-13 12:00:00)",0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.8,1021.9,24,2.2,20.3,69,0
"8475",1,"[2016-10-13 12:00:00,2016-10-13 12:20:00)",0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.8,1021.9,24,2.2,20.3,69,0
"8480",1,"[2016-10-13 12:20:00,2016-10-13 12:40:00)",0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.8,1021.9,24,2.2,20.3,69,0
"8485",1,"[2016-10-13 12:40:00,2016-10-13 13:00:00)",0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.8,1021.9,24,2.2,20.3,69,0
"8490",1,"[2016-10-13 13:00:00,2016-10-13 13:20:00)",0,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.8,1021.9,24,2.2,20.3,69,0
"8495",1,"[2016-10-13 13:20:00,2016-10-13 13:40:00)",0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.8,1021.9,24,2.2,20.3,69,0
"8500",1,"[2016-10-13 13:40:00,2016-10-13 14:00:00)",0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.8,1021.9,24,2.2,20.3,69,0
"8505",1,"[2016-10-13 14:00:00,2016-10-13 14:20:00)",0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.6,1021.6,41,1.8,19.8,71,0
"8510",1,"[2016-10-13 14:20:00,2016-10-13 14:40:00)",0,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.6,1021.6,41,1.8,19.8,71,0
"8515",1,"[2016-10-13 14:40:00,2016-10-13 15:00:00)",0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.6,1021.6,41,1.8,19.8,71,0
"8520",1,"[2016-10-13 15:00:00,2016-10-13 15:20:00)",0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1016.6,1021.6,41,1.8,19.8,71,0
"8525",1,"[2016-10-13 15:20:00,2016-10-13 15:40:00)",0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1016.6,1021.6,41,1.8,19.8,71,0
"8530",1,"[2016-10-13 15:40:00,2016-10-13 16:00:00)",0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1016.6,1021.6,41,1.8,19.8,71,0
"8535",1,"[2016-10-13 16:00:00,2016-10-13 16:20:00)",0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1016.6,1021.6,41,1.8,19.8,71,0
"8540",1,"[2016-10-13 16:20:00,2016-10-13 16:40:00)",0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1016.6,1021.6,41,1.8,19.8,71,0
"8545",1,"[2016-10-13 16:40:00,2016-10-13 17:00:00)",0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1016.6,1021.6,41,1.8,19.8,71,0
"8550",1,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0
"8555",1,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0
"8560",1,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0
"8565",1,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0
"8570",1,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0
"8575",1,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0
"8580",1,"[2016-10-13 19:00:00,2016-10-13 19:20:00)",0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0
"8585",1,"[2016-10-13 19:20:00,2016-10-13 19:40:00)",0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0
"8590",1,"[2016-10-13 19:40:00,2016-10-13 20:00:00)",0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0
"8595",1,"[2016-10-13 20:00:00,2016-10-13 20:20:00)",0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1015.9,1021,352,2.5,18,89,0.3
"8600",1,"[2016-10-13 20:20:00,2016-10-13 20:40:00)",0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1015.9,1021,352,2.5,18,89,0.3
"8605",1,"[2016-10-13 20:40:00,2016-10-13 21:00:00)",0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1015.9,1021,352,2.5,18,89,0.3
"8610",1,"[2016-10-13 21:00:00,2016-10-13 21:20:00)",0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1015.9,1021,352,2.5,18,89,0.3
"8615",1,"[2016-10-13 21:20:00,2016-10-13 21:40:00)",0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1015.9,1021,352,2.5,18,89,0.3
"8620",1,"[2016-10-13 21:40:00,2016-10-13 22:00:00)",0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1015.9,1021,352,2.5,18,89,0.3
"8625",1,"[2016-10-13 22:00:00,2016-10-13 22:20:00)",0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1015.9,1021,352,2.5,18,89,0.3
"8630",1,"[2016-10-13 22:20:00,2016-10-13 22:40:00)",0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1015.9,1021,352,2.5,18,89,0.3
"8635",1,"[2016-10-13 22:40:00,2016-10-13 23:00:00)",0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1015.9,1021,352,2.5,18,89,0.3
"8640",1,"[2016-10-13 23:00:00,2016-10-13 23:20:00)",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1017,1022.1,74,2,19.8,78,0
"8645",1,"[2016-10-13 23:20:00,2016-10-13 23:40:00)",0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1017,1022.1,74,2,19.8,78,0
"8650",1,"[2016-10-13 23:40:00,2016-10-14 00:00:00)",0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1017,1022.1,74,2,19.8,78,0
"8655",1,"[2016-10-14 00:00:00,2016-10-14 00:20:00)",0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.4,1022.5,46,3,18.4,88,0
"8660",1,"[2016-10-14 00:20:00,2016-10-14 00:40:00)",0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.4,1022.5,46,3,18.4,88,0
"8665",1,"[2016-10-14 00:40:00,2016-10-14 01:00:00)",0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.4,1022.5,46,3,18.4,88,0
"8670",1,"[2016-10-14 01:00:00,2016-10-14 01:20:00)",0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.4,1022.5,46,3,18.4,88,0
"8674",1,"[2016-10-14 01:20:00,2016-10-14 01:40:00)",0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.4,1022.5,46,3,18.4,88,0
"8678",1,"[2016-10-14 01:40:00,2016-10-14 02:00:00)",0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.4,1022.5,46,3,18.4,88,0
"8683",1,"[2016-10-14 02:00:00,2016-10-14 02:20:00)",0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.8,1022.9,2,1.6,18.8,82,0
"8687",1,"[2016-10-14 02:20:00,2016-10-14 02:40:00)",0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.8,1022.9,2,1.6,18.8,82,0
"8691",1,"[2016-10-14 02:40:00,2016-10-14 03:00:00)",0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.8,1022.9,2,1.6,18.8,82,0
"8696",1,"[2016-10-14 03:00:00,2016-10-14 03:20:00)",0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.8,1022.9,2,1.6,18.8,82,0
"8701",1,"[2016-10-14 03:20:00,2016-10-14 03:40:00)",0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.8,1022.9,2,1.6,18.8,82,0
"8706",1,"[2016-10-14 03:40:00,2016-10-14 04:00:00)",0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.8,1022.9,2,1.6,18.8,82,0
"8710",1,"[2016-10-14 04:00:00,2016-10-14 04:20:00)",0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1017.8,1022.9,2,1.6,18.8,82,0
"8714",1,"[2016-10-14 04:20:00,2016-10-14 04:40:00)",0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1017.8,1022.9,2,1.6,18.8,82,0
"8719",1,"[2016-10-14 04:40:00,2016-10-14 05:00:00)",0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1017.8,1022.9,2,1.6,18.8,82,0
"8724",1,"[2016-10-14 05:00:00,2016-10-14 05:20:00)",0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.8,1020.9,359,1.9,18.5,84,0
"8729",1,"[2016-10-14 05:20:00,2016-10-14 05:40:00)",0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.8,1020.9,359,1.9,18.5,84,0
"8734",1,"[2016-10-14 05:40:00,2016-10-14 06:00:00)",0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.8,1020.9,359,1.9,18.5,84,0
"8739",1,"[2016-10-14 06:00:00,2016-10-14 06:20:00)",0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.8,1020.9,359,1.9,18.5,84,0
"8744",1,"[2016-10-14 06:20:00,2016-10-14 06:40:00)",0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.8,1020.9,359,1.9,18.5,84,0
"8749",1,"[2016-10-14 06:40:00,2016-10-14 07:00:00)",0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.8,1020.9,359,1.9,18.5,84,0
"8754",1,"[2016-10-14 07:00:00,2016-10-14 07:20:00)",0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.8,1020.9,359,1.9,18.5,84,0
"8759",1,"[2016-10-14 07:20:00,2016-10-14 07:40:00)",0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.8,1020.9,359,1.9,18.5,84,0
"8764",1,"[2016-10-14 07:40:00,2016-10-14 08:00:00)",0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.8,1020.9,359,1.9,18.5,84,0
"8769",1,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0
"8774",1,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0
"8779",1,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.6,349,2,18.2,81,0
"8784",1,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0
"8789",1,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0
"8794",1,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.6,349,2,18.2,81,0
"8799",1,"[2016-10-14 10:00:00,2016-10-14 10:20:00)",0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0
"8804",1,"[2016-10-14 10:20:00,2016-10-14 10:40:00)",0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0
"8809",1,"[2016-10-14 10:40:00,2016-10-14 11:00:00)",0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.5,1020.6,349,2,18.2,81,0
"8814",1,"[2016-10-14 11:00:00,2016-10-14 11:20:00)",0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.5,1021.6,1,1.4,18.3,83,0
"8819",1,"[2016-10-14 11:20:00,2016-10-14 11:40:00)",0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.5,1021.6,1,1.4,18.3,83,0
"8824",1,"[2016-10-14 11:40:00,2016-10-14 12:00:00)",0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.5,1021.6,1,1.4,18.3,83,0
"8829",1,"[2016-10-14 12:00:00,2016-10-14 12:20:00)",0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.5,1021.6,1,1.4,18.3,83,0
"8834",1,"[2016-10-14 12:20:00,2016-10-14 12:40:00)",0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.5,1021.6,1,1.4,18.3,83,0
"8839",1,"[2016-10-14 12:40:00,2016-10-14 13:00:00)",0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.5,1021.6,1,1.4,18.3,83,0
"8844",1,"[2016-10-14 13:00:00,2016-10-14 13:20:00)",0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1016.5,1021.6,1,1.4,18.3,83,0
"8849",1,"[2016-10-14 13:20:00,2016-10-14 13:40:00)",0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1016.5,1021.6,1,1.4,18.3,83,0
"8854",1,"[2016-10-14 13:40:00,2016-10-14 14:00:00)",0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1016.5,1021.6,1,1.4,18.3,83,0
"8859",1,"[2016-10-14 14:00:00,2016-10-14 14:20:00)",0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1015.9,1021,354,1.8,18.2,87,0
"8864",1,"[2016-10-14 14:20:00,2016-10-14 14:40:00)",0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1015.9,1021,354,1.8,18.2,87,0
