"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6"
"9158",1,"[2016-10-15 10:20:00,2016-10-15 10:40:00)",1,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.7,1018.8,333,2.2,20.3,96,0,75,72,73,103,123,110
"9163",1,"[2016-10-15 10:40:00,2016-10-15 11:00:00)",1,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.7,1018.8,333,2.2,20.3,96,0,75,72,73,103,123,110
"9168",1,"[2016-10-15 11:00:00,2016-10-15 11:20:00)",1,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.5,1019.6,344,0.9,20,97,0,75,72,73,103,123,110
"9173",1,"[2016-10-15 11:20:00,2016-10-15 11:40:00)",1,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.5,1019.6,344,0.9,20,97,0,103,121,114,105,104,101
"9178",1,"[2016-10-15 11:40:00,2016-10-15 12:00:00)",1,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.5,1019.6,344,0.9,20,97,0,103,121,114,105,104,101
"9183",1,"[2016-10-15 12:00:00,2016-10-15 12:20:00)",1,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.5,1019.6,344,0.9,20,97,0,103,121,114,105,104,101
"9188",1,"[2016-10-15 12:20:00,2016-10-15 12:40:00)",1,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.5,1019.6,344,0.9,20,97,0,103,121,114,105,104,101
"9193",1,"[2016-10-15 12:40:00,2016-10-15 13:00:00)",1,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.5,1019.6,344,0.9,20,97,0,103,121,114,105,104,101
"9198",1,"[2016-10-15 13:00:00,2016-10-15 13:20:00)",1,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.5,1019.6,344,0.9,20,97,0,103,121,114,105,104,101
"9203",1,"[2016-10-15 13:20:00,2016-10-15 13:40:00)",1,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.5,1019.6,344,0.9,20,97,0,91,91,72,87,86,87
"9208",1,"[2016-10-15 13:40:00,2016-10-15 14:00:00)",1,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.5,1019.6,344,0.9,20,97,0,91,91,72,87,86,87
"9213",1,"[2016-10-15 14:00:00,2016-10-15 14:20:00)",1,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1019,279.5,0,19.8,97,0,91,91,72,87,86,87
"9218",1,"[2016-10-15 14:20:00,2016-10-15 14:40:00)",1,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1019,279.5,0,19.8,97,0,91,91,72,87,86,87
"9223",1,"[2016-10-15 14:40:00,2016-10-15 15:00:00)",1,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1019,279.5,0,19.8,97,0,91,91,72,87,86,87
"9228",1,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",1,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1019,279.5,0,19.8,97,0,91,91,72,87,86,87
"9233",1,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",1,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1019,279.5,0,19.8,97,0,87,107,108,100,93,108
"9238",1,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",1,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1019,279.5,0,19.8,97,0,87,107,108,100,93,108
"9243",1,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",1,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1013.9,1019,279.5,0,19.8,97,0,87,107,108,100,93,108
"9248",1,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",1,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1013.9,1019,279.5,0,19.8,97,0,87,107,108,100,93,108
"9253",1,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",1,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1013.9,1019,279.5,0,19.8,97,0,87,107,108,100,93,108
"9258",1,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",1,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1012.9,1017.9,215,1.7,19.7,97,0,87,107,108,100,93,108
"9263",1,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",1,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1012.9,1017.9,215,1.7,19.7,97,0,85,96,92,89,93,85
"9268",1,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1012.9,1017.9,215,1.7,19.7,97,0,85,96,92,89,93,85
"9273",1,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",1,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1012.9,1017.9,215,1.7,19.7,97,0,85,96,92,89,93,85
"9278",1,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",1,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1012.9,1017.9,215,1.7,19.7,97,0,85,96,92,89,93,85
"9283",1,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",1,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1012.9,1017.9,215,1.7,19.7,97,0,85,96,92,89,93,85
"9288",1,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",1,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1012.9,1017.9,215,1.7,19.7,97,0,85,96,92,89,93,85
"9293",1,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",1,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1012.9,1017.9,215,1.7,19.7,97,0,94,90,67,71,61,46
"9298",1,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",1,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1012.9,1017.9,215,1.7,19.7,97,0,94,90,67,71,61,46
"9303",1,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",1,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1012.8,1017.8,216,3.2,19.6,97,0,94,90,67,71,61,46
"9308",1,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",1,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1012.8,1017.8,216,3.2,19.6,97,0,94,90,67,71,61,46
"9313",1,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1012.8,1017.8,216,3.2,19.6,97,0,94,90,67,71,61,46
"9318",1,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1012.8,1017.8,216,3.2,19.6,97,0,94,90,67,71,61,46
"9323",1,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1012.8,1017.8,216,3.2,19.6,97,0,55,48,44,38,40,34
"9328",1,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1012.8,1017.8,216,3.2,19.6,97,0,55,48,44,38,40,34
"9333",1,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1012.8,1017.8,216,3.2,19.6,97,0,55,48,44,38,40,34
"9338",1,"[2016-10-15 22:20:00,2016-10-15 22:40:00)",1,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1012.8,1017.8,216,3.2,19.6,97,0,55,48,44,38,40,34
"9343",1,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",1,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1012.8,1017.8,216,3.2,19.6,97,0,55,48,44,38,40,34
"9348",1,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1016.5,1021.6,35,2,19,95,0,55,48,44,38,40,34
"9353",1,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1016.5,1021.6,35,2,19,95,0,28,28,25,21,21,20
"9358",1,"[2016-10-15 23:40:00,2016-10-16 00:00:00)",1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1016.5,1021.6,35,2,19,95,0,28,28,25,21,21,20
"9363",1,"[2016-10-16 00:00:00,2016-10-16 00:20:00)",1,107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1018.9,327,0.6,20.4,95,0,28,28,25,21,21,20
"9368",1,"[2016-10-16 00:20:00,2016-10-16 00:40:00)",1,68,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1018.9,327,0.6,20.4,95,0,28,28,25,21,21,20
"9372",1,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",1,35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1018.9,327,0.6,20.4,95,0,28,28,25,21,21,20
"9377",1,"[2016-10-16 01:00:00,2016-10-16 01:20:00)",1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1018.9,327,0.6,20.4,95,0,28,28,25,21,21,20
"9382",1,"[2016-10-16 01:20:00,2016-10-16 01:40:00)",1,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1018.9,327,0.6,20.4,95,0,13,15,107,68,35,4
"9387",1,"[2016-10-16 01:40:00,2016-10-16 02:00:00)",1,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1018.9,327,0.6,20.4,95,0,13,15,107,68,35,4
"9391",1,"[2016-10-16 02:00:00,2016-10-16 02:20:00)",1,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1018.9,342,2.2,24.6,76,0,13,15,107,68,35,4
"9395",1,"[2016-10-16 02:20:00,2016-10-16 02:40:00)",1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1018.9,342,2.2,24.6,76,0,13,15,107,68,35,4
"9399",1,"[2016-10-16 02:40:00,2016-10-16 03:00:00)",1,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1018.9,342,2.2,24.6,76,0,13,15,107,68,35,4
"9403",1,"[2016-10-16 03:00:00,2016-10-16 03:20:00)",1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1018.9,342,2.2,24.6,76,0,13,15,107,68,35,4
"9407",1,"[2016-10-16 03:20:00,2016-10-16 03:40:00)",1,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1018.9,342,2.2,24.6,76,0,10,11,7,6,8,7
"9411",1,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",1,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1018.9,342,2.2,24.6,76,0,10,11,7,6,8,7
"9416",1,"[2016-10-16 04:00:00,2016-10-16 04:20:00)",1,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.9,1018.9,342,2.2,24.6,76,0,10,11,7,6,8,7
"9420",1,"[2016-10-16 04:20:00,2016-10-16 04:40:00)",1,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.9,1018.9,342,2.2,24.6,76,0,10,11,7,6,8,7
"9424",1,"[2016-10-16 04:40:00,2016-10-16 05:00:00)",1,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.9,1018.9,342,2.2,24.6,76,0,10,11,7,6,8,7
"9428",1,"[2016-10-16 05:00:00,2016-10-16 05:20:00)",1,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011.7,1016.7,301,1.8,26.8,67,0,10,11,7,6,8,7
"9433",1,"[2016-10-16 05:20:00,2016-10-16 05:40:00)",1,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.7,1016.7,301,1.8,26.8,67,0,15,15,17,14,22,32
"9438",1,"[2016-10-16 05:40:00,2016-10-16 06:00:00)",1,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011.7,1016.7,301,1.8,26.8,67,0,15,15,17,14,22,32
"9443",1,"[2016-10-16 06:00:00,2016-10-16 06:20:00)",1,37,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011.7,1016.7,301,1.8,26.8,67,0,15,15,17,14,22,32
"9448",1,"[2016-10-16 06:20:00,2016-10-16 06:40:00)",1,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.7,1016.7,301,1.8,26.8,67,0,15,15,17,14,22,32
"9453",1,"[2016-10-16 06:40:00,2016-10-16 07:00:00)",1,58,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011.7,1016.7,301,1.8,26.8,67,0,15,15,17,14,22,32
"9458",1,"[2016-10-16 07:00:00,2016-10-16 07:20:00)",1,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011.7,1016.7,301,1.8,26.8,67,0,15,15,17,14,22,32
"9463",1,"[2016-10-16 07:20:00,2016-10-16 07:40:00)",1,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.7,1016.7,301,1.8,26.8,67,0,33,37,37,32,58,36
"9468",1,"[2016-10-16 07:40:00,2016-10-16 08:00:00)",1,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011.7,1016.7,301,1.8,26.8,67,0,33,37,37,32,58,36
"9473",1,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",1,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011.7,1016.7,10,4.1,24.9,74,0,33,37,37,32,58,36
"9478",1,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",1,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.7,1016.7,10,4.1,24.9,74,0,33,37,37,32,58,36
"9483",1,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",1,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011.7,1016.7,10,4.1,24.9,74,0,33,37,37,32,58,36
"9488",1,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011.7,1016.7,10,4.1,24.9,74,0,33,37,37,32,58,36
"9493",1,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",1,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.7,1016.7,10,4.1,24.9,74,0,50,39,47,72,67,100
"9498",1,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",1,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011.7,1016.7,10,4.1,24.9,74,0,50,39,47,72,67,100
"9503",1,"[2016-10-16 10:00:00,2016-10-16 10:20:00)",1,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1011.7,1016.7,10,4.1,24.9,74,0,50,39,47,72,67,100
"9508",1,"[2016-10-16 10:20:00,2016-10-16 10:40:00)",1,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.7,1016.7,10,4.1,24.9,74,0,50,39,47,72,67,100
"9513",1,"[2016-10-16 10:40:00,2016-10-16 11:00:00)",1,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1011.7,1016.7,10,4.1,24.9,74,0,50,39,47,72,67,100
"9518",1,"[2016-10-16 11:00:00,2016-10-16 11:20:00)",1,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.8,1018.8,353,4.3,22.7,77,0,50,39,47,72,67,100
"9523",1,"[2016-10-16 11:20:00,2016-10-16 11:40:00)",1,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.8,1018.8,353,4.3,22.7,77,0,108,108,88,107,102,96
"9528",1,"[2016-10-16 11:40:00,2016-10-16 12:00:00)",1,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.8,1018.8,353,4.3,22.7,77,0,108,108,88,107,102,96
"9533",1,"[2016-10-16 12:00:00,2016-10-16 12:20:00)",1,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.8,1018.8,353,4.3,22.7,77,0,108,108,88,107,102,96
"9538",1,"[2016-10-16 12:20:00,2016-10-16 12:40:00)",1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.8,1018.8,353,4.3,22.7,77,0,108,108,88,107,102,96
"9543",1,"[2016-10-16 12:40:00,2016-10-16 13:00:00)",1,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.8,1018.8,353,4.3,22.7,77,0,108,108,88,107,102,96
"9548",1,"[2016-10-16 13:00:00,2016-10-16 13:20:00)",1,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1013.8,1018.8,353,4.3,22.7,77,0,108,108,88,107,102,96
"9553",1,"[2016-10-16 13:20:00,2016-10-16 13:40:00)",1,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.8,1018.8,353,4.3,22.7,77,0,99,77,94,73,89,108
"9558",1,"[2016-10-16 13:40:00,2016-10-16 14:00:00)",1,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1013.8,1018.8,353,4.3,22.7,77,0,99,77,94,73,89,108
"9563",1,"[2016-10-16 14:00:00,2016-10-16 14:20:00)",1,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1014.7,1019.7,7,2.1,21.9,80,0,99,77,94,73,89,108
"9568",1,"[2016-10-16 14:20:00,2016-10-16 14:40:00)",1,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1014.7,1019.7,7,2.1,21.9,80,0,99,77,94,73,89,108
"9573",1,"[2016-10-16 14:40:00,2016-10-16 15:00:00)",1,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1014.7,1019.7,7,2.1,21.9,80,0,99,77,94,73,89,108
"9578",1,"[2016-10-16 15:00:00,2016-10-16 15:20:00)",1,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1014.7,1019.7,7,2.1,21.9,80,0,99,77,94,73,89,108
"9583",1,"[2016-10-16 15:20:00,2016-10-16 15:40:00)",1,118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1014.7,1019.7,7,2.1,21.9,80,0,104,105,112,108,97,119
"9588",1,"[2016-10-16 15:40:00,2016-10-16 16:00:00)",1,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1014.7,1019.7,7,2.1,21.9,80,0,104,105,112,108,97,119
"9593",1,"[2016-10-16 16:00:00,2016-10-16 16:20:00)",1,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1014.7,1019.7,7,2.1,21.9,80,0,104,105,112,108,97,119
"9598",1,"[2016-10-16 16:20:00,2016-10-16 16:40:00)",1,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1014.7,1019.7,7,2.1,21.9,80,0,104,105,112,108,97,119
"9603",1,"[2016-10-16 16:40:00,2016-10-16 17:00:00)",1,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1014.7,1019.7,7,2.1,21.9,80,0,104,105,112,108,97,119
"9608",1,"[2016-10-16 17:00:00,2016-10-16 17:20:00)",1,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1014.5,1019.5,344,2,21.3,83,0,104,105,112,108,97,119
"9613",1,"[2016-10-16 17:20:00,2016-10-16 17:40:00)",1,134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1014.5,1019.5,344,2,21.3,83,0,118,99,135,111,105,98
"9618",1,"[2016-10-16 17:40:00,2016-10-16 18:00:00)",1,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1014.5,1019.5,344,2,21.3,83,0,118,99,135,111,105,98
