,time_window,volume,hour__6,hour__7,hour__8,hour__9,hour__15,hour__16,hour__17,hour__18
5534,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",74,0,0,0,0,1,0,0,0
5535,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",61,0,0,0,0,1,0,0,0
5536,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",69,0,0,0,0,1,0,0,0
5537,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",60,0,0,0,0,0,1,0,0
5538,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",63,0,0,0,0,0,1,0,0
5539,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",72,0,0,0,0,0,1,0,0
5540,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",69,0,0,0,0,0,0,1,0
5541,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",83,0,0,0,0,0,0,1,0
5542,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",73,0,0,0,0,0,0,1,0
5543,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",70,0,0,0,0,0,0,0,1
5544,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",48,0,0,0,0,0,0,0,1
5545,"[2016-10-09 18:40:00,2016-10-09 19:00:00)",54,0,0,0,0,0,0,0,1
5594,"[2016-10-10 15:00:00,2016-10-10 15:20:00)",66,0,0,0,0,1,0,0,0
5595,"[2016-10-10 15:20:00,2016-10-10 15:40:00)",69,0,0,0,0,1,0,0,0
5596,"[2016-10-10 15:40:00,2016-10-10 16:00:00)",70,0,0,0,0,1,0,0,0
5597,"[2016-10-10 16:00:00,2016-10-10 16:20:00)",77,0,0,0,0,0,1,0,0
5598,"[2016-10-10 16:20:00,2016-10-10 16:40:00)",67,0,0,0,0,0,1,0,0
5599,"[2016-10-10 16:40:00,2016-10-10 17:00:00)",81,0,0,0,0,0,1,0,0
5600,"[2016-10-10 17:00:00,2016-10-10 17:20:00)",85,0,0,0,0,0,0,1,0
5601,"[2016-10-10 17:20:00,2016-10-10 17:40:00)",65,0,0,0,0,0,0,1,0
5602,"[2016-10-10 17:40:00,2016-10-10 18:00:00)",55,0,0,0,0,0,0,1,0
5603,"[2016-10-10 18:00:00,2016-10-10 18:20:00)",59,0,0,0,0,0,0,0,1
5604,"[2016-10-10 18:20:00,2016-10-10 18:40:00)",53,0,0,0,0,0,0,0,1
5605,"[2016-10-10 18:40:00,2016-10-10 19:00:00)",41,0,0,0,0,0,0,0,1
5653,"[2016-10-11 15:00:00,2016-10-11 15:20:00)",79,0,0,0,0,1,0,0,0
5654,"[2016-10-11 15:20:00,2016-10-11 15:40:00)",87,0,0,0,0,1,0,0,0
5655,"[2016-10-11 15:40:00,2016-10-11 16:00:00)",79,0,0,0,0,1,0,0,0
5656,"[2016-10-11 16:00:00,2016-10-11 16:20:00)",63,0,0,0,0,0,1,0,0
5657,"[2016-10-11 16:20:00,2016-10-11 16:40:00)",79,0,0,0,0,0,1,0,0
5658,"[2016-10-11 16:40:00,2016-10-11 17:00:00)",74,0,0,0,0,0,1,0,0
5659,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",95,0,0,0,0,0,0,1,0
5660,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",66,0,0,0,0,0,0,1,0
5661,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",76,0,0,0,0,0,0,1,0
5662,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",54,0,0,0,0,0,0,0,1
5663,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",56,0,0,0,0,0,0,0,1
5664,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",50,0,0,0,0,0,0,0,1
5713,"[2016-10-12 15:00:00,2016-10-12 15:20:00)",62,0,0,0,0,1,0,0,0
5714,"[2016-10-12 15:20:00,2016-10-12 15:40:00)",79,0,0,0,0,1,0,0,0
5715,"[2016-10-12 15:40:00,2016-10-12 16:00:00)",72,0,0,0,0,1,0,0,0
5716,"[2016-10-12 16:00:00,2016-10-12 16:20:00)",71,0,0,0,0,0,1,0,0
5717,"[2016-10-12 16:20:00,2016-10-12 16:40:00)",66,0,0,0,0,0,1,0,0
5718,"[2016-10-12 16:40:00,2016-10-12 17:00:00)",82,0,0,0,0,0,1,0,0
5719,"[2016-10-12 17:00:00,2016-10-12 17:20:00)",81,0,0,0,0,0,0,1,0
5720,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",82,0,0,0,0,0,0,1,0
5721,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",76,0,0,0,0,0,0,1,0
5722,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",66,0,0,0,0,0,0,0,1
5723,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",66,0,0,0,0,0,0,0,1
5724,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",55,0,0,0,0,0,0,0,1
5776,"[2016-10-13 15:00:00,2016-10-13 15:20:00)",91,0,0,0,0,1,0,0,0
5777,"[2016-10-13 15:20:00,2016-10-13 15:40:00)",78,0,0,0,0,1,0,0,0
5778,"[2016-10-13 15:40:00,2016-10-13 16:00:00)",72,0,0,0,0,1,0,0,0
5779,"[2016-10-13 16:00:00,2016-10-13 16:20:00)",81,0,0,0,0,0,1,0,0
5780,"[2016-10-13 16:20:00,2016-10-13 16:40:00)",79,0,0,0,0,0,1,0,0
5781,"[2016-10-13 16:40:00,2016-10-13 17:00:00)",74,0,0,0,0,0,1,0,0
5782,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",77,0,0,0,0,0,0,1,0
5783,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",80,0,0,0,0,0,0,1,0
5784,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",80,0,0,0,0,0,0,1,0
5785,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",73,0,0,0,0,0,0,0,1
5786,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",70,0,0,0,0,0,0,0,1
5787,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",52,0,0,0,0,0,0,0,1
5842,"[2016-10-14 15:00:00,2016-10-14 15:20:00)",81,0,0,0,0,1,0,0,0
5843,"[2016-10-14 15:20:00,2016-10-14 15:40:00)",104,0,0,0,0,1,0,0,0
5844,"[2016-10-14 15:40:00,2016-10-14 16:00:00)",94,0,0,0,0,1,0,0,0
5845,"[2016-10-14 16:00:00,2016-10-14 16:20:00)",102,0,0,0,0,0,1,0,0
5846,"[2016-10-14 16:20:00,2016-10-14 16:40:00)",94,0,0,0,0,0,1,0,0
5847,"[2016-10-14 16:40:00,2016-10-14 17:00:00)",87,0,0,0,0,0,1,0,0
5848,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",83,0,0,0,0,0,0,1,0
5849,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",98,0,0,0,0,0,0,1,0
5850,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",79,0,0,0,0,0,0,1,0
5851,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",71,0,0,0,0,0,0,0,1
5852,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",89,0,0,0,0,0,0,0,1
5853,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",69,0,0,0,0,0,0,0,1
5907,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",72,0,0,0,0,1,0,0,0
5908,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",82,0,0,0,0,1,0,0,0
5909,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",88,0,0,0,0,1,0,0,0
5910,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",85,0,0,0,0,0,1,0,0
5911,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",79,0,0,0,0,0,1,0,0
5912,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",91,0,0,0,0,0,1,0,0
5913,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",72,0,0,0,0,0,0,1,0
5914,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",84,0,0,0,0,0,0,1,0
5915,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",50,0,0,0,0,0,0,1,0
5916,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",41,0,0,0,0,0,0,0,1
5917,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",35,0,0,0,0,0,0,0,1
5918,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",37,0,0,0,0,0,0,0,1
5969,"[2016-10-16 15:00:00,2016-10-16 15:20:00)",78,0,0,0,0,1,0,0,0
5970,"[2016-10-16 15:20:00,2016-10-16 15:40:00)",86,0,0,0,0,1,0,0,0
5971,"[2016-10-16 15:40:00,2016-10-16 16:00:00)",69,0,0,0,0,1,0,0,0
5972,"[2016-10-16 16:00:00,2016-10-16 16:20:00)",84,0,0,0,0,0,1,0,0
5973,"[2016-10-16 16:20:00,2016-10-16 16:40:00)",98,0,0,0,0,0,1,0,0
5974,"[2016-10-16 16:40:00,2016-10-16 17:00:00)",71,0,0,0,0,0,1,0,0
5975,"[2016-10-16 17:00:00,2016-10-16 17:20:00)",82,0,0,0,0,0,0,1,0
5976,"[2016-10-16 17:20:00,2016-10-16 17:40:00)",65,0,0,0,0,0,0,1,0
5977,"[2016-10-16 17:40:00,2016-10-16 18:00:00)",74,0,0,0,0,0,0,1,0
5978,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",46,0,0,0,0,0,0,0,1
5979,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",54,0,0,0,0,0,0,0,1
5980,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",32,0,0,0,0,0,0,0,1
6033,"[2016-10-17 15:00:00,2016-10-17 15:20:00)",53,0,0,0,0,1,0,0,0
6034,"[2016-10-17 15:20:00,2016-10-17 15:40:00)",84,0,0,0,0,1,0,0,0
6035,"[2016-10-17 15:40:00,2016-10-17 16:00:00)",76,0,0,0,0,1,0,0,0
6036,"[2016-10-17 16:00:00,2016-10-17 16:20:00)",68,0,0,0,0,0,1,0,0
6037,"[2016-10-17 16:20:00,2016-10-17 16:40:00)",92,0,0,0,0,0,1,0,0
6038,"[2016-10-17 16:40:00,2016-10-17 17:00:00)",72,0,0,0,0,0,1,0,0
6039,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",86,0,0,0,0,0,0,1,0
6040,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",83,0,0,0,0,0,0,1,0
6041,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",58,0,0,0,0,0,0,1,0
6042,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",56,0,0,0,0,0,0,0,1
6043,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",53,0,0,0,0,0,0,0,1
6044,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",53,0,0,0,0,0,0,0,1
6066,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",74,0,0,0,0,1,0,0,0
6067,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",78,0,0,0,0,1,0,0,0
6068,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",53,0,0,0,0,1,0,0,0
6069,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",62,0,0,0,0,0,1,0,0
6070,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",63,0,0,0,0,0,1,0,0
6071,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",83,0,0,0,0,0,1,0,0
6078,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",70,0,0,0,0,1,0,0,0
6079,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",69,0,0,0,0,1,0,0,0
6080,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",58,0,0,0,0,1,0,0,0
6081,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",55,0,0,0,0,0,1,0,0
6082,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",61,0,0,0,0,0,1,0,0
6083,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",64,0,0,0,0,0,1,0,0
6090,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",72,0,0,0,0,1,0,0,0
6091,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",79,0,0,0,0,1,0,0,0
6092,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",70,0,0,0,0,1,0,0,0
6093,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",66,0,0,0,0,0,1,0,0
6094,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",67,0,0,0,0,0,1,0,0
6095,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",75,0,0,0,0,0,1,0,0
6102,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",93,0,0,0,0,1,0,0,0
6103,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",76,0,0,0,0,1,0,0,0
6104,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",92,0,0,0,0,1,0,0,0
6105,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",80,0,0,0,0,0,1,0,0
6106,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",97,0,0,0,0,0,1,0,0
6107,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",78,0,0,0,0,0,1,0,0
6114,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",77,0,0,0,0,1,0,0,0
6115,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",77,0,0,0,0,1,0,0,0
6116,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",61,0,0,0,0,1,0,0,0
6117,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",80,0,0,0,0,0,1,0,0
6118,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",67,0,0,0,0,0,1,0,0
6119,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",69,0,0,0,0,0,1,0,0
6126,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",76,0,0,0,0,1,0,0,0
6127,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",83,0,0,0,0,1,0,0,0
6128,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",74,0,0,0,0,1,0,0,0
6129,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",61,0,0,0,0,0,1,0,0
6130,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",72,0,0,0,0,0,1,0,0
6131,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",61,0,0,0,0,0,1,0,0
6138,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",67,0,0,0,0,1,0,0,0
6139,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",73,0,0,0,0,1,0,0,0
6140,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",71,0,0,0,0,1,0,0,0
6141,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",69,0,0,0,0,0,1,0,0
6142,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",75,0,0,0,0,0,1,0,0
6143,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",80,0,0,0,0,0,1,0,0
6189,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",117,0,0,0,0,1,0,0,0
6190,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",109,0,0,0,0,1,0,0,0
6191,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",115,0,0,0,0,1,0,0,0
6192,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",123,0,0,0,0,0,1,0,0
6193,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",111,0,0,0,0,0,1,0,0
6194,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",116,0,0,0,0,0,1,0,0
6195,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",110,0,0,0,0,0,0,1,0
6196,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",118,0,0,0,0,0,0,1,0
6197,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",95,0,0,0,0,0,0,1,0
6198,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",94,0,0,0,0,0,0,0,1
6199,"[2016-09-19 18:20:00,2016-09-19 18:40:00)",56,0,0,0,0,0,0,0,1
6200,"[2016-09-19 18:40:00,2016-09-19 19:00:00)",61,0,0,0,0,0,0,0,1
6261,"[2016-09-20 15:00:00,2016-09-20 15:20:00)",124,0,0,0,0,1,0,0,0
6262,"[2016-09-20 15:20:00,2016-09-20 15:40:00)",132,0,0,0,0,1,0,0,0
6263,"[2016-09-20 15:40:00,2016-09-20 16:00:00)",131,0,0,0,0,1,0,0,0
6264,"[2016-09-20 16:00:00,2016-09-20 16:20:00)",122,0,0,0,0,0,1,0,0
6265,"[2016-09-20 16:20:00,2016-09-20 16:40:00)",113,0,0,0,0,0,1,0,0
6266,"[2016-09-20 16:40:00,2016-09-20 17:00:00)",122,0,0,0,0,0,1,0,0
6267,"[2016-09-20 17:00:00,2016-09-20 17:20:00)",126,0,0,0,0,0,0,1,0
6268,"[2016-09-20 17:20:00,2016-09-20 17:40:00)",116,0,0,0,0,0,0,1,0
6269,"[2016-09-20 17:40:00,2016-09-20 18:00:00)",95,0,0,0,0,0,0,1,0
6270,"[2016-09-20 18:00:00,2016-09-20 18:20:00)",81,0,0,0,0,0,0,0,1
6271,"[2016-09-20 18:20:00,2016-09-20 18:40:00)",100,0,0,0,0,0,0,0,1
6272,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",63,0,0,0,0,0,0,0,1
6333,"[2016-09-21 15:00:00,2016-09-21 15:20:00)",113,0,0,0,0,1,0,0,0
6334,"[2016-09-21 15:20:00,2016-09-21 15:40:00)",114,0,0,0,0,1,0,0,0
6335,"[2016-09-21 15:40:00,2016-09-21 16:00:00)",89,0,0,0,0,1,0,0,0
6336,"[2016-09-21 16:00:00,2016-09-21 16:20:00)",109,0,0,0,0,0,1,0,0
6337,"[2016-09-21 16:20:00,2016-09-21 16:40:00)",118,0,0,0,0,0,1,0,0
6338,"[2016-09-21 16:40:00,2016-09-21 17:00:00)",124,0,0,0,0,0,1,0,0
6339,"[2016-09-21 17:00:00,2016-09-21 17:20:00)",118,0,0,0,0,0,0,1,0
6340,"[2016-09-21 17:20:00,2016-09-21 17:40:00)",116,0,0,0,0,0,0,1,0
6341,"[2016-09-21 17:40:00,2016-09-21 18:00:00)",100,0,0,0,0,0,0,1,0
6342,"[2016-09-21 18:00:00,2016-09-21 18:20:00)",90,0,0,0,0,0,0,0,1
6343,"[2016-09-21 18:20:00,2016-09-21 18:40:00)",72,0,0,0,0,0,0,0,1
6344,"[2016-09-21 18:40:00,2016-09-21 19:00:00)",52,0,0,0,0,0,0,0,1
6405,"[2016-09-22 15:00:00,2016-09-22 15:20:00)",100,0,0,0,0,1,0,0,0
6406,"[2016-09-22 15:20:00,2016-09-22 15:40:00)",121,0,0,0,0,1,0,0,0
6407,"[2016-09-22 15:40:00,2016-09-22 16:00:00)",120,0,0,0,0,1,0,0,0
6408,"[2016-09-22 16:00:00,2016-09-22 16:20:00)",106,0,0,0,0,0,1,0,0
6409,"[2016-09-22 16:20:00,2016-09-22 16:40:00)",132,0,0,0,0,0,1,0,0
6410,"[2016-09-22 16:40:00,2016-09-22 17:00:00)",146,0,0,0,0,0,1,0,0
6411,"[2016-09-22 17:00:00,2016-09-22 17:20:00)",131,0,0,0,0,0,0,1,0
6412,"[2016-09-22 17:20:00,2016-09-22 17:40:00)",122,0,0,0,0,0,0,1,0
6413,"[2016-09-22 17:40:00,2016-09-22 18:00:00)",117,0,0,0,0,0,0,1,0
6414,"[2016-09-22 18:00:00,2016-09-22 18:20:00)",83,0,0,0,0,0,0,0,1
6415,"[2016-09-22 18:20:00,2016-09-22 18:40:00)",86,0,0,0,0,0,0,0,1
6416,"[2016-09-22 18:40:00,2016-09-22 19:00:00)",65,0,0,0,0,0,0,0,1
6477,"[2016-09-23 15:00:00,2016-09-23 15:20:00)",164,0,0,0,0,1,0,0,0
6478,"[2016-09-23 15:20:00,2016-09-23 15:40:00)",150,0,0,0,0,1,0,0,0
6479,"[2016-09-23 15:40:00,2016-09-23 16:00:00)",182,0,0,0,0,1,0,0,0
6480,"[2016-09-23 16:00:00,2016-09-23 16:20:00)",155,0,0,0,0,0,1,0,0
6481,"[2016-09-23 16:20:00,2016-09-23 16:40:00)",137,0,0,0,0,0,1,0,0
6482,"[2016-09-23 16:40:00,2016-09-23 17:00:00)",146,0,0,0,0,0,1,0,0
6483,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",130,0,0,0,0,0,0,1,0
6484,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",108,0,0,0,0,0,0,1,0
6485,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",137,0,0,0,0,0,0,1,0
6486,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",98,0,0,0,0,0,0,0,1
6487,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",129,0,0,0,0,0,0,0,1
6488,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",80,0,0,0,0,0,0,0,1
6549,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",153,0,0,0,0,1,0,0,0
6550,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",157,0,0,0,0,1,0,0,0
6551,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",110,0,0,0,0,1,0,0,0
6552,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",140,0,0,0,0,0,1,0,0
6553,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",135,0,0,0,0,0,1,0,0
6554,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",152,0,0,0,0,0,1,0,0
6555,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",167,0,0,0,0,0,0,1,0
6556,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",124,0,0,0,0,0,0,1,0
6557,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",102,0,0,0,0,0,0,1,0
6558,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",108,0,0,0,0,0,0,0,1
6559,"[2016-09-24 18:20:00,2016-09-24 18:40:00)",108,0,0,0,0,0,0,0,1
6560,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",92,0,0,0,0,0,0,0,1
6621,"[2016-09-25 15:00:00,2016-09-25 15:20:00)",122,0,0,0,0,1,0,0,0
6622,"[2016-09-25 15:20:00,2016-09-25 15:40:00)",135,0,0,0,0,1,0,0,0
6623,"[2016-09-25 15:40:00,2016-09-25 16:00:00)",130,0,0,0,0,1,0,0,0
6624,"[2016-09-25 16:00:00,2016-09-25 16:20:00)",145,0,0,0,0,0,1,0,0
6625,"[2016-09-25 16:20:00,2016-09-25 16:40:00)",134,0,0,0,0,0,1,0,0
6626,"[2016-09-25 16:40:00,2016-09-25 17:00:00)",140,0,0,0,0,0,1,0,0
6627,"[2016-09-25 17:00:00,2016-09-25 17:20:00)",119,0,0,0,0,0,0,1,0
6628,"[2016-09-25 17:20:00,2016-09-25 17:40:00)",110,0,0,0,0,0,0,1,0
6629,"[2016-09-25 17:40:00,2016-09-25 18:00:00)",105,0,0,0,0,0,0,1,0
6630,"[2016-09-25 18:00:00,2016-09-25 18:20:00)",94,0,0,0,0,0,0,0,1
6631,"[2016-09-25 18:20:00,2016-09-25 18:40:00)",85,0,0,0,0,0,0,0,1
6632,"[2016-09-25 18:40:00,2016-09-25 19:00:00)",78,0,0,0,0,0,0,0,1
6693,"[2016-09-26 15:00:00,2016-09-26 15:20:00)",97,0,0,0,0,1,0,0,0
6694,"[2016-09-26 15:20:00,2016-09-26 15:40:00)",116,0,0,0,0,1,0,0,0
6695,"[2016-09-26 15:40:00,2016-09-26 16:00:00)",98,0,0,0,0,1,0,0,0
6696,"[2016-09-26 16:00:00,2016-09-26 16:20:00)",118,0,0,0,0,0,1,0,0
6697,"[2016-09-26 16:20:00,2016-09-26 16:40:00)",121,0,0,0,0,0,1,0,0
6698,"[2016-09-26 16:40:00,2016-09-26 17:00:00)",136,0,0,0,0,0,1,0,0
6699,"[2016-09-26 17:00:00,2016-09-26 17:20:00)",120,0,0,0,0,0,0,1,0
6700,"[2016-09-26 17:20:00,2016-09-26 17:40:00)",106,0,0,0,0,0,0,1,0
6701,"[2016-09-26 17:40:00,2016-09-26 18:00:00)",101,0,0,0,0,0,0,1,0
6702,"[2016-09-26 18:00:00,2016-09-26 18:20:00)",95,0,0,0,0,0,0,0,1
6703,"[2016-09-26 18:20:00,2016-09-26 18:40:00)",88,0,0,0,0,0,0,0,1
6704,"[2016-09-26 18:40:00,2016-09-26 19:00:00)",62,0,0,0,0,0,0,0,1
6765,"[2016-09-27 15:00:00,2016-09-27 15:20:00)",108,0,0,0,0,1,0,0,0
6766,"[2016-09-27 15:20:00,2016-09-27 15:40:00)",118,0,0,0,0,1,0,0,0
6767,"[2016-09-27 15:40:00,2016-09-27 16:00:00)",114,0,0,0,0,1,0,0,0
6768,"[2016-09-27 16:00:00,2016-09-27 16:20:00)",115,0,0,0,0,0,1,0,0
6769,"[2016-09-27 16:20:00,2016-09-27 16:40:00)",83,0,0,0,0,0,1,0,0
6770,"[2016-09-27 16:40:00,2016-09-27 17:00:00)",153,0,0,0,0,0,1,0,0
6771,"[2016-09-27 17:00:00,2016-09-27 17:20:00)",138,0,0,0,0,0,0,1,0
6772,"[2016-09-27 17:20:00,2016-09-27 17:40:00)",140,0,0,0,0,0,0,1,0
6773,"[2016-09-27 17:40:00,2016-09-27 18:00:00)",104,0,0,0,0,0,0,1,0
6774,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",92,0,0,0,0,0,0,0,1
6775,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",72,0,0,0,0,0,0,0,1
6776,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",74,0,0,0,0,0,0,0,1
6837,"[2016-09-28 15:00:00,2016-09-28 15:20:00)",106,0,0,0,0,1,0,0,0
6838,"[2016-09-28 15:20:00,2016-09-28 15:40:00)",105,0,0,0,0,1,0,0,0
6839,"[2016-09-28 15:40:00,2016-09-28 16:00:00)",107,0,0,0,0,1,0,0,0
6840,"[2016-09-28 16:00:00,2016-09-28 16:20:00)",123,0,0,0,0,0,1,0,0
6841,"[2016-09-28 16:20:00,2016-09-28 16:40:00)",99,0,0,0,0,0,1,0,0
6842,"[2016-09-28 16:40:00,2016-09-28 17:00:00)",129,0,0,0,0,0,1,0,0
6843,"[2016-09-28 17:00:00,2016-09-28 17:20:00)",115,0,0,0,0,0,0,1,0
6844,"[2016-09-28 17:20:00,2016-09-28 17:40:00)",114,0,0,0,0,0,0,1,0
6845,"[2016-09-28 17:40:00,2016-09-28 18:00:00)",125,0,0,0,0,0,0,1,0
6846,"[2016-09-28 18:00:00,2016-09-28 18:20:00)",77,0,0,0,0,0,0,0,1
6847,"[2016-09-28 18:20:00,2016-09-28 18:40:00)",66,0,0,0,0,0,0,0,1
6848,"[2016-09-28 18:40:00,2016-09-28 19:00:00)",70,0,0,0,0,0,0,0,1
6909,"[2016-09-29 15:00:00,2016-09-29 15:20:00)",85,0,0,0,0,1,0,0,0
6910,"[2016-09-29 15:20:00,2016-09-29 15:40:00)",88,0,0,0,0,1,0,0,0
6911,"[2016-09-29 15:40:00,2016-09-29 16:00:00)",130,0,0,0,0,1,0,0,0
6912,"[2016-09-29 16:00:00,2016-09-29 16:20:00)",108,0,0,0,0,0,1,0,0
6913,"[2016-09-29 16:20:00,2016-09-29 16:40:00)",125,0,0,0,0,0,1,0,0
6914,"[2016-09-29 16:40:00,2016-09-29 17:00:00)",122,0,0,0,0,0,1,0,0
6915,"[2016-09-29 17:00:00,2016-09-29 17:20:00)",105,0,0,0,0,0,0,1,0
6916,"[2016-09-29 17:20:00,2016-09-29 17:40:00)",110,0,0,0,0,0,0,1,0
6917,"[2016-09-29 17:40:00,2016-09-29 18:00:00)",90,0,0,0,0,0,0,1,0
