,time_window,volume,hour__6,hour__7,hour__8,hour__9,hour__15,hour__16,hour__17,hour__18
5513,"[2016-10-09 08:00:00,2016-10-09 08:20:00)",125,0,0,1,0,0,0,0,0
5514,"[2016-10-09 08:20:00,2016-10-09 08:40:00)",114,0,0,1,0,0,0,0,0
5515,"[2016-10-09 08:40:00,2016-10-09 09:00:00)",113,0,0,1,0,0,0,0,0
5516,"[2016-10-09 09:00:00,2016-10-09 09:20:00)",125,0,0,0,1,0,0,0,0
5517,"[2016-10-09 09:20:00,2016-10-09 09:40:00)",94,0,0,0,1,0,0,0,0
5518,"[2016-10-09 09:40:00,2016-10-09 10:00:00)",80,0,0,0,1,0,0,0,0
5567,"[2016-10-10 06:00:00,2016-10-10 06:20:00)",23,1,0,0,0,0,0,0,0
5568,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",34,1,0,0,0,0,0,0,0
5569,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",49,1,0,0,0,0,0,0,0
5570,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",82,0,1,0,0,0,0,0,0
5571,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",114,0,1,0,0,0,0,0,0
5572,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",115,0,1,0,0,0,0,0,0
5573,"[2016-10-10 08:00:00,2016-10-10 08:20:00)",129,0,0,1,0,0,0,0,0
5574,"[2016-10-10 08:20:00,2016-10-10 08:40:00)",120,0,0,1,0,0,0,0,0
5575,"[2016-10-10 08:40:00,2016-10-10 09:00:00)",117,0,0,1,0,0,0,0,0
5576,"[2016-10-10 09:00:00,2016-10-10 09:20:00)",121,0,0,0,1,0,0,0,0
5577,"[2016-10-10 09:20:00,2016-10-10 09:40:00)",92,0,0,0,1,0,0,0,0
5578,"[2016-10-10 09:40:00,2016-10-10 10:00:00)",90,0,0,0,1,0,0,0,0
5626,"[2016-10-11 06:00:00,2016-10-11 06:20:00)",25,1,0,0,0,0,0,0,0
5627,"[2016-10-11 06:20:00,2016-10-11 06:40:00)",31,1,0,0,0,0,0,0,0
5628,"[2016-10-11 06:40:00,2016-10-11 07:00:00)",52,1,0,0,0,0,0,0,0
5629,"[2016-10-11 07:00:00,2016-10-11 07:20:00)",94,0,1,0,0,0,0,0,0
5630,"[2016-10-11 07:20:00,2016-10-11 07:40:00)",109,0,1,0,0,0,0,0,0
5631,"[2016-10-11 07:40:00,2016-10-11 08:00:00)",103,0,1,0,0,0,0,0,0
5632,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",122,0,0,1,0,0,0,0,0
5633,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",106,0,0,1,0,0,0,0,0
5634,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",123,0,0,1,0,0,0,0,0
5635,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",106,0,0,0,1,0,0,0,0
5636,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",92,0,0,0,1,0,0,0,0
5637,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",71,0,0,0,1,0,0,0,0
5686,"[2016-10-12 06:00:00,2016-10-12 06:20:00)",32,1,0,0,0,0,0,0,0
5687,"[2016-10-12 06:20:00,2016-10-12 06:40:00)",27,1,0,0,0,0,0,0,0
5688,"[2016-10-12 06:40:00,2016-10-12 07:00:00)",45,1,0,0,0,0,0,0,0
5689,"[2016-10-12 07:00:00,2016-10-12 07:20:00)",91,0,1,0,0,0,0,0,0
5690,"[2016-10-12 07:20:00,2016-10-12 07:40:00)",92,0,1,0,0,0,0,0,0
5691,"[2016-10-12 07:40:00,2016-10-12 08:00:00)",119,0,1,0,0,0,0,0,0
5692,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",129,0,0,1,0,0,0,0,0
5693,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",124,0,0,1,0,0,0,0,0
5694,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",114,0,0,1,0,0,0,0,0
5695,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",112,0,0,0,1,0,0,0,0
5696,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",108,0,0,0,1,0,0,0,0
5697,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",86,0,0,0,1,0,0,0,0
5749,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",23,1,0,0,0,0,0,0,0
5750,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",54,1,0,0,0,0,0,0,0
5751,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",66,1,0,0,0,0,0,0,0
5752,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",91,0,1,0,0,0,0,0,0
5753,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",107,0,1,0,0,0,0,0,0
5754,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",145,0,1,0,0,0,0,0,0
5755,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",112,0,0,1,0,0,0,0,0
5756,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",121,0,0,1,0,0,0,0,0
5757,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",121,0,0,1,0,0,0,0,0
5758,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",127,0,0,0,1,0,0,0,0
5759,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",101,0,0,0,1,0,0,0,0
5760,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",77,0,0,0,1,0,0,0,0
5815,"[2016-10-14 06:00:00,2016-10-14 06:20:00)",20,1,0,0,0,0,0,0,0
5816,"[2016-10-14 06:20:00,2016-10-14 06:40:00)",45,1,0,0,0,0,0,0,0
5817,"[2016-10-14 06:40:00,2016-10-14 07:00:00)",47,1,0,0,0,0,0,0,0
5818,"[2016-10-14 07:00:00,2016-10-14 07:20:00)",87,0,1,0,0,0,0,0,0
5819,"[2016-10-14 07:20:00,2016-10-14 07:40:00)",96,0,1,0,0,0,0,0,0
5820,"[2016-10-14 07:40:00,2016-10-14 08:00:00)",108,0,1,0,0,0,0,0,0
5821,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",112,0,0,1,0,0,0,0,0
5822,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",132,0,0,1,0,0,0,0,0
5823,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",141,0,0,1,0,0,0,0,0
5824,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",105,0,0,0,1,0,0,0,0
5825,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",117,0,0,0,1,0,0,0,0
5826,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",77,0,0,0,1,0,0,0,0
5882,"[2016-10-15 06:00:00,2016-10-15 06:20:00)",21,1,0,0,0,0,0,0,0
5883,"[2016-10-15 06:20:00,2016-10-15 06:40:00)",13,1,0,0,0,0,0,0,0
5884,"[2016-10-15 07:20:00,2016-10-15 07:40:00)",50,0,1,0,0,0,0,0,0
5885,"[2016-10-15 07:40:00,2016-10-15 08:00:00)",81,0,1,0,0,0,0,0,0
5886,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",101,0,0,1,0,0,0,0,0
5887,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",118,0,0,1,0,0,0,0,0
5888,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",103,0,0,1,0,0,0,0,0
5889,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",108,0,0,0,1,0,0,0,0
5890,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",124,0,0,0,1,0,0,0,0
5891,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",95,0,0,0,1,0,0,0,0
5942,"[2016-10-16 06:00:00,2016-10-16 06:20:00)",12,1,0,0,0,0,0,0,0
5943,"[2016-10-16 06:20:00,2016-10-16 06:40:00)",34,1,0,0,0,0,0,0,0
5944,"[2016-10-16 06:40:00,2016-10-16 07:00:00)",34,1,0,0,0,0,0,0,0
5945,"[2016-10-16 07:00:00,2016-10-16 07:20:00)",40,0,1,0,0,0,0,0,0
5946,"[2016-10-16 07:20:00,2016-10-16 07:40:00)",69,0,1,0,0,0,0,0,0
5947,"[2016-10-16 07:40:00,2016-10-16 08:00:00)",58,0,1,0,0,0,0,0,0
5948,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",81,0,0,1,0,0,0,0,0
5949,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",92,0,0,1,0,0,0,0,0
5950,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",99,0,0,1,0,0,0,0,0
5951,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",95,0,0,0,1,0,0,0,0
5952,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",107,0,0,0,1,0,0,0,0
5953,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",87,0,0,0,1,0,0,0,0
6006,"[2016-10-17 06:00:00,2016-10-17 06:20:00)",31,1,0,0,0,0,0,0,0
6007,"[2016-10-17 06:20:00,2016-10-17 06:40:00)",45,1,0,0,0,0,0,0,0
6008,"[2016-10-17 06:40:00,2016-10-17 07:00:00)",52,1,0,0,0,0,0,0,0
6009,"[2016-10-17 07:00:00,2016-10-17 07:20:00)",84,0,1,0,0,0,0,0,0
6010,"[2016-10-17 07:20:00,2016-10-17 07:40:00)",125,0,1,0,0,0,0,0,0
6011,"[2016-10-17 07:40:00,2016-10-17 08:00:00)",119,0,1,0,0,0,0,0,0
6012,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",130,0,0,1,0,0,0,0,0
6013,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",133,0,0,1,0,0,0,0,0
6014,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",109,0,0,1,0,0,0,0,0
6015,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",114,0,0,0,1,0,0,0,0
6016,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",102,0,0,0,1,0,0,0,0
6017,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",91,0,0,0,1,0,0,0,0
6060,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",24,1,0,0,0,0,0,0,0
6061,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",36,1,0,0,0,0,0,0,0
6062,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",46,1,0,0,0,0,0,0,0
6063,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",83,0,1,0,0,0,0,0,0
6064,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",87,0,1,0,0,0,0,0,0
6065,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",97,0,1,0,0,0,0,0,0
6072,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",26,1,0,0,0,0,0,0,0
6073,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",45,1,0,0,0,0,0,0,0
6074,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",47,1,0,0,0,0,0,0,0
6075,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",87,0,1,0,0,0,0,0,0
6076,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",95,0,1,0,0,0,0,0,0
6077,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",99,0,1,0,0,0,0,0,0
6084,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",21,1,0,0,0,0,0,0,0
6085,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",23,1,0,0,0,0,0,0,0
6086,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",42,1,0,0,0,0,0,0,0
6087,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",76,0,1,0,0,0,0,0,0
6088,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",89,0,1,0,0,0,0,0,0
6089,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",112,0,1,0,0,0,0,0,0
6096,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",16,1,0,0,0,0,0,0,0
6097,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",24,1,0,0,0,0,0,0,0
6098,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",39,1,0,0,0,0,0,0,0
6099,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",66,0,1,0,0,0,0,0,0
6100,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",77,0,1,0,0,0,0,0,0
6101,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",90,0,1,0,0,0,0,0,0
6108,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",22,1,0,0,0,0,0,0,0
6109,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",22,1,0,0,0,0,0,0,0
6110,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",43,1,0,0,0,0,0,0,0
6111,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",24,0,1,0,0,0,0,0,0
6112,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",49,0,1,0,0,0,0,0,0
6113,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",55,0,1,0,0,0,0,0,0
6120,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",8,1,0,0,0,0,0,0,0
6121,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",11,1,0,0,0,0,0,0,0
6122,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",25,1,0,0,0,0,0,0,0
6123,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",29,0,1,0,0,0,0,0,0
6124,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",35,0,1,0,0,0,0,0,0
6125,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",42,0,1,0,0,0,0,0,0
6132,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",27,1,0,0,0,0,0,0,0
6133,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",39,1,0,0,0,0,0,0,0
6134,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",52,1,0,0,0,0,0,0,0
6135,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",104,0,1,0,0,0,0,0,0
6136,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",111,0,1,0,0,0,0,0,0
6137,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",123,0,1,0,0,0,0,0,0
6162,"[2016-09-19 06:00:00,2016-09-19 06:20:00)",39,1,0,0,0,0,0,0,0
6163,"[2016-09-19 06:20:00,2016-09-19 06:40:00)",58,1,0,0,0,0,0,0,0
6164,"[2016-09-19 06:40:00,2016-09-19 07:00:00)",71,1,0,0,0,0,0,0,0
6165,"[2016-09-19 07:00:00,2016-09-19 07:20:00)",127,0,1,0,0,0,0,0,0
6166,"[2016-09-19 07:20:00,2016-09-19 07:40:00)",123,0,1,0,0,0,0,0,0
6167,"[2016-09-19 07:40:00,2016-09-19 08:00:00)",153,0,1,0,0,0,0,0,0
6168,"[2016-09-19 08:00:00,2016-09-19 08:20:00)",161,0,0,1,0,0,0,0,0
6169,"[2016-09-19 08:20:00,2016-09-19 08:40:00)",167,0,0,1,0,0,0,0,0
6170,"[2016-09-19 08:40:00,2016-09-19 09:00:00)",138,0,0,1,0,0,0,0,0
6171,"[2016-09-19 09:00:00,2016-09-19 09:20:00)",174,0,0,0,1,0,0,0,0
6172,"[2016-09-19 09:20:00,2016-09-19 09:40:00)",144,0,0,0,1,0,0,0,0
6173,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",148,0,0,0,1,0,0,0,0
6234,"[2016-09-20 06:00:00,2016-09-20 06:20:00)",31,1,0,0,0,0,0,0,0
6235,"[2016-09-20 06:20:00,2016-09-20 06:40:00)",43,1,0,0,0,0,0,0,0
6236,"[2016-09-20 06:40:00,2016-09-20 07:00:00)",80,1,0,0,0,0,0,0,0
6237,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",113,0,1,0,0,0,0,0,0
6238,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",141,0,1,0,0,0,0,0,0
6239,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",136,0,1,0,0,0,0,0,0
6240,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",145,0,0,1,0,0,0,0,0
6241,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",173,0,0,1,0,0,0,0,0
6242,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",154,0,0,1,0,0,0,0,0
6243,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",144,0,0,0,1,0,0,0,0
6244,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",142,0,0,0,1,0,0,0,0
6245,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",144,0,0,0,1,0,0,0,0
6306,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",32,1,0,0,0,0,0,0,0
6307,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",47,1,0,0,0,0,0,0,0
6308,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",85,1,0,0,0,0,0,0,0
6309,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",116,0,1,0,0,0,0,0,0
6310,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",133,0,1,0,0,0,0,0,0
6311,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",151,0,1,0,0,0,0,0,0
6312,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",135,0,0,1,0,0,0,0,0
6313,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",163,0,0,1,0,0,0,0,0
6314,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",120,0,0,1,0,0,0,0,0
6315,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",139,0,0,0,1,0,0,0,0
6316,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",120,0,0,0,1,0,0,0,0
6317,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",130,0,0,0,1,0,0,0,0
6378,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",26,1,0,0,0,0,0,0,0
6379,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",33,1,0,0,0,0,0,0,0
6380,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",100,1,0,0,0,0,0,0,0
6381,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",122,0,1,0,0,0,0,0,0
6382,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",112,0,1,0,0,0,0,0,0
6383,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",134,0,1,0,0,0,0,0,0
6384,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",164,0,0,1,0,0,0,0,0
6385,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",160,0,0,1,0,0,0,0,0
6386,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",172,0,0,1,0,0,0,0,0
6387,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",151,0,0,0,1,0,0,0,0
6388,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",132,0,0,0,1,0,0,0,0
6389,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",101,0,0,0,1,0,0,0,0
6450,"[2016-09-23 06:00:00,2016-09-23 06:20:00)",23,1,0,0,0,0,0,0,0
6451,"[2016-09-23 06:20:00,2016-09-23 06:40:00)",60,1,0,0,0,0,0,0,0
6452,"[2016-09-23 06:40:00,2016-09-23 07:00:00)",69,1,0,0,0,0,0,0,0
6453,"[2016-09-23 07:00:00,2016-09-23 07:20:00)",118,0,1,0,0,0,0,0,0
6454,"[2016-09-23 07:20:00,2016-09-23 07:40:00)",132,0,1,0,0,0,0,0,0
6455,"[2016-09-23 07:40:00,2016-09-23 08:00:00)",152,0,1,0,0,0,0,0,0
6456,"[2016-09-23 08:00:00,2016-09-23 08:20:00)",149,0,0,1,0,0,0,0,0
6457,"[2016-09-23 08:20:00,2016-09-23 08:40:00)",132,0,0,1,0,0,0,0,0
6458,"[2016-09-23 08:40:00,2016-09-23 09:00:00)",161,0,0,1,0,0,0,0,0
6459,"[2016-09-23 09:00:00,2016-09-23 09:20:00)",176,0,0,0,1,0,0,0,0
6460,"[2016-09-23 09:20:00,2016-09-23 09:40:00)",157,0,0,0,1,0,0,0,0
6461,"[2016-09-23 09:40:00,2016-09-23 10:00:00)",137,0,0,0,1,0,0,0,0
6522,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",35,1,0,0,0,0,0,0,0
6523,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",52,1,0,0,0,0,0,0,0
6524,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",75,1,0,0,0,0,0,0,0
6525,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",83,0,1,0,0,0,0,0,0
6526,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",88,0,1,0,0,0,0,0,0
6527,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",104,0,1,0,0,0,0,0,0
6528,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",114,0,0,1,0,0,0,0,0
6529,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",121,0,0,1,0,0,0,0,0
6530,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",127,0,0,1,0,0,0,0,0
6531,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",117,0,0,0,1,0,0,0,0
6532,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",113,0,0,0,1,0,0,0,0
6533,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",134,0,0,0,1,0,0,0,0
6594,"[2016-09-25 06:00:00,2016-09-25 06:20:00)",36,1,0,0,0,0,0,0,0
6595,"[2016-09-25 06:20:00,2016-09-25 06:40:00)",43,1,0,0,0,0,0,0,0
6596,"[2016-09-25 06:40:00,2016-09-25 07:00:00)",69,1,0,0,0,0,0,0,0
6597,"[2016-09-25 07:00:00,2016-09-25 07:20:00)",71,0,1,0,0,0,0,0,0
6598,"[2016-09-25 07:20:00,2016-09-25 07:40:00)",81,0,1,0,0,0,0,0,0
6599,"[2016-09-25 07:40:00,2016-09-25 08:00:00)",88,0,1,0,0,0,0,0,0
6600,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",115,0,0,1,0,0,0,0,0
6601,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",88,0,0,1,0,0,0,0,0
6602,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",110,0,0,1,0,0,0,0,0
6603,"[2016-09-25 09:00:00,2016-09-25 09:20:00)",92,0,0,0,1,0,0,0,0
6604,"[2016-09-25 09:20:00,2016-09-25 09:40:00)",125,0,0,0,1,0,0,0,0
6605,"[2016-09-25 09:40:00,2016-09-25 10:00:00)",110,0,0,0,1,0,0,0,0
6666,"[2016-09-26 06:00:00,2016-09-26 06:20:00)",42,1,0,0,0,0,0,0,0
6667,"[2016-09-26 06:20:00,2016-09-26 06:40:00)",67,1,0,0,0,0,0,0,0
6668,"[2016-09-26 06:40:00,2016-09-26 07:00:00)",92,1,0,0,0,0,0,0,0
6669,"[2016-09-26 07:00:00,2016-09-26 07:20:00)",159,0,1,0,0,0,0,0,0
6670,"[2016-09-26 07:20:00,2016-09-26 07:40:00)",162,0,1,0,0,0,0,0,0
6671,"[2016-09-26 07:40:00,2016-09-26 08:00:00)",151,0,1,0,0,0,0,0,0
6672,"[2016-09-26 08:00:00,2016-09-26 08:20:00)",180,0,0,1,0,0,0,0,0
6673,"[2016-09-26 08:20:00,2016-09-26 08:40:00)",172,0,0,1,0,0,0,0,0
6674,"[2016-09-26 08:40:00,2016-09-26 09:00:00)",170,0,0,1,0,0,0,0,0
6675,"[2016-09-26 09:00:00,2016-09-26 09:20:00)",136,0,0,0,1,0,0,0,0
6676,"[2016-09-26 09:20:00,2016-09-26 09:40:00)",148,0,0,0,1,0,0,0,0
6677,"[2016-09-26 09:40:00,2016-09-26 10:00:00)",117,0,0,0,1,0,0,0,0
6738,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",33,1,0,0,0,0,0,0,0
6739,"[2016-09-27 06:20:00,2016-09-27 06:40:00)",41,1,0,0,0,0,0,0,0
6740,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",71,1,0,0,0,0,0,0,0
6741,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",113,0,1,0,0,0,0,0,0
6742,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",139,0,1,0,0,0,0,0,0
6743,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",142,0,1,0,0,0,0,0,0
6744,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",188,0,0,1,0,0,0,0,0
6745,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",137,0,0,1,0,0,0,0,0
6746,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",189,0,0,1,0,0,0,0,0
6747,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",150,0,0,0,1,0,0,0,0
6748,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",127,0,0,0,1,0,0,0,0
6749,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",123,0,0,0,1,0,0,0,0
6810,"[2016-09-28 06:00:00,2016-09-28 06:20:00)",28,1,0,0,0,0,0,0,0
6811,"[2016-09-28 06:20:00,2016-09-28 06:40:00)",37,1,0,0,0,0,0,0,0
6812,"[2016-09-28 06:40:00,2016-09-28 07:00:00)",84,1,0,0,0,0,0,0,0
6813,"[2016-09-28 07:00:00,2016-09-28 07:20:00)",119,0,1,0,0,0,0,0,0
6814,"[2016-09-28 07:20:00,2016-09-28 07:40:00)",132,0,1,0,0,0,0,0,0
6815,"[2016-09-28 07:40:00,2016-09-28 08:00:00)",135,0,1,0,0,0,0,0,0
6816,"[2016-09-28 08:00:00,2016-09-28 08:20:00)",139,0,0,1,0,0,0,0,0
6817,"[2016-09-28 08:20:00,2016-09-28 08:40:00)",148,0,0,1,0,0,0,0,0
6818,"[2016-09-28 08:40:00,2016-09-28 09:00:00)",156,0,0,1,0,0,0,0,0
6819,"[2016-09-28 09:00:00,2016-09-28 09:20:00)",145,0,0,0,1,0,0,0,0
6820,"[2016-09-28 09:20:00,2016-09-28 09:40:00)",132,0,0,0,1,0,0,0,0
6821,"[2016-09-28 09:40:00,2016-09-28 10:00:00)",133,0,0,0,1,0,0,0,0
6882,"[2016-09-29 06:00:00,2016-09-29 06:20:00)",23,1,0,0,0,0,0,0,0
6883,"[2016-09-29 06:20:00,2016-09-29 06:40:00)",41,1,0,0,0,0,0,0,0
6884,"[2016-09-29 06:40:00,2016-09-29 07:00:00)",75,1,0,0,0,0,0,0,0
6885,"[2016-09-29 07:00:00,2016-09-29 07:20:00)",100,0,1,0,0,0,0,0,0
6886,"[2016-09-29 07:20:00,2016-09-29 07:40:00)",116,0,1,0,0,0,0,0,0
6887,"[2016-09-29 07:40:00,2016-09-29 08:00:00)",121,0,1,0,0,0,0,0,0
6888,"[2016-09-29 08:00:00,2016-09-29 08:20:00)",149,0,0,1,0,0,0,0,0
6889,"[2016-09-29 08:20:00,2016-09-29 08:40:00)",141,0,0,1,0,0,0,0,0
6890,"[2016-09-29 08:40:00,2016-09-29 09:00:00)",145,0,0,1,0,0,0,0,0
6891,"[2016-09-29 09:00:00,2016-09-29 09:20:00)",128,0,0,0,1,0,0,0,0
6892,"[2016-09-29 09:20:00,2016-09-29 09:40:00)",106,0,0,0,1,0,0,0,0
6893,"[2016-09-29 09:40:00,2016-09-29 10:00:00)",105,0,0,0,1,0,0,0,0
6954,"[2016-09-30 06:00:00,2016-09-30 06:20:00)",23,1,0,0,0,0,0,0,0
6955,"[2016-09-30 06:20:00,2016-09-30 06:40:00)",58,1,0,0,0,0,0,0,0
6956,"[2016-09-30 06:40:00,2016-09-30 07:00:00)",83,1,0,0,0,0,0,0,0
6957,"[2016-09-30 07:00:00,2016-09-30 07:20:00)",118,0,1,0,0,0,0,0,0
6958,"[2016-09-30 07:20:00,2016-09-30 07:40:00)",116,0,1,0,0,0,0,0,0
